index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
0,Hit - Miss,1.013,-0.665,2.692,0.636,3043.873,1.594,0.667,,0.9522558593750006
1,Hit - FTI,-1.219,-3.606,1.168,0.904,3191.06,-1.348,1.0,,0.9522558593750006
2,Hit - RP,1.514,0.019,3.01,0.566,2514.047,2.675,0.045,*,0.9522558593750006
3,Miss - FTI,-2.232,-4.401,-0.063,0.822,3271.307,-2.717,0.04,*,0.9522558593750006
4,Miss - RP,0.501,-0.641,1.643,0.432,1796.513,1.159,1.0,,0.9522558593750006
5,FTI - RP,2.733,0.722,4.744,0.762,3297.09,3.587,0.002,**,0.9522558593750006
0,Hit - Miss,0.809,-0.889,2.508,0.643,3070.581,1.258,1.0,,0.9622558593750004
1,Hit - FTI,-1.042,-3.456,1.373,0.915,3203.957,-1.139,1.0,,0.9622558593750004
2,Hit - RP,1.406,-0.108,2.919,0.573,2573.446,2.452,0.086,.,0.9622558593750004
3,Miss - FTI,-1.851,-4.045,0.343,0.831,3275.12,-2.228,0.156,,0.9622558593750004
4,Miss - RP,0.596,-0.561,1.753,0.438,1870.629,1.361,1.0,,0.9622558593750004
5,FTI - RP,2.447,0.414,4.481,0.77,3297.517,3.177,0.009,**,0.9622558593750004
0,Hit - Miss,1.031,-0.679,2.74,0.647,3088.218,1.592,0.669,,0.9722558593750001
1,Hit - FTI,-1.123,-3.552,1.306,0.92,3212.377,-1.221,1.0,,0.9722558593750001
2,Hit - RP,1.586,0.063,3.11,0.577,2614.071,2.75,0.036,*,0.9722558593750001
3,Miss - FTI,-2.154,-4.36,0.053,0.836,3277.598,-2.576,0.06,.,0.9722558593750001
4,Miss - RP,0.556,-0.609,1.721,0.441,1923.345,1.26,1.0,,0.9722558593750001
5,FTI - RP,2.71,0.664,4.755,0.775,3297.733,3.497,0.003,**,0.9722558593750001
0,Hit - Miss,1.407,-0.302,3.117,0.648,3046.097,2.173,0.179,,0.9822558593750008
1,Hit - FTI,-0.967,-3.398,1.464,0.921,3192.403,-1.05,1.0,,0.9822558593750008
2,Hit - RP,1.869,0.347,3.392,0.577,2516.751,3.241,0.007,**,0.9822558593750008
3,Miss - FTI,-2.374,-4.583,-0.166,0.837,3271.81,-2.838,0.027,*,0.9822558593750008
4,Miss - RP,0.462,-0.702,1.625,0.44,1797.61,1.049,1.0,,0.9822558593750008
5,FTI - RP,2.836,0.789,4.884,0.776,3297.209,3.657,0.002,**,0.9822558593750008
0,Hit - Miss,1.491,-0.209,3.191,0.644,2971.958,2.316,0.124,,0.9922558593750006
1,Hit - FTI,-0.651,-3.069,1.767,0.916,3156.191,-0.711,1.0,,0.9922558593750006
2,Hit - RP,2.013,0.501,3.525,0.573,2359.858,3.514,0.003,**,0.9922558593750006
3,Miss - FTI,-2.143,-4.341,0.056,0.833,3261.188,-2.573,0.061,.,0.9922558593750006
4,Miss - RP,0.522,-0.632,1.676,0.437,1613.39,1.194,1.0,,0.9922558593750006
5,FTI - RP,2.664,0.625,4.703,0.772,3295.746,3.45,0.003,**,0.9922558593750006
0,Hit - Miss,1.343,-0.345,3.031,0.64,2953.108,2.1,0.215,,1.0022558593750004
1,Hit - FTI,-0.611,-3.013,1.79,0.91,3146.761,-0.672,1.0,,1.0022558593750004
2,Hit - RP,1.973,0.472,3.475,0.569,2322.687,3.47,0.003,**,1.0022558593750004
3,Miss - FTI,-1.954,-4.138,0.229,0.827,3258.4,-2.363,0.109,,1.0022558593750004
4,Miss - RP,0.63,-0.515,1.775,0.433,1572.865,1.454,0.877,,1.0022558593750004
5,FTI - RP,2.585,0.559,4.61,0.767,3295.265,3.369,0.005,**,1.0022558593750004
0,Hit - Miss,1.284,-0.384,2.952,0.632,2978.786,2.032,0.254,,1.0122558593750002
1,Hit - FTI,-0.633,-3.006,1.74,0.899,3159.449,-0.704,1.0,,1.0122558593750002
2,Hit - RP,1.927,0.442,3.411,0.562,2374.668,3.428,0.004,**,1.0122558593750002
3,Miss - FTI,-1.917,-4.074,0.24,0.817,3262.101,-2.346,0.114,,1.0122558593750002
4,Miss - RP,0.643,-0.49,1.775,0.429,1630.921,1.499,0.804,,1.0122558593750002
5,FTI - RP,2.559,0.559,4.56,0.758,3295.847,3.377,0.004,**,1.0122558593750002
0,Hit - Miss,1.267,-0.408,2.943,0.635,2979.94,1.997,0.276,,1.022255859375
1,Hit - FTI,-0.694,-3.078,1.689,0.903,3160.015,-0.769,1.0,,1.022255859375
2,Hit - RP,1.78,0.289,3.271,0.565,2377.049,3.152,0.01,**,1.022255859375
3,Miss - FTI,-1.962,-4.128,0.205,0.821,3262.266,-2.39,0.101,,1.022255859375
4,Miss - RP,0.512,-0.625,1.65,0.431,1633.633,1.19,1.0,,1.022255859375
5,FTI - RP,2.474,0.465,4.484,0.761,3295.872,3.25,0.007,**,1.022255859375
0,Hit - Miss,1.059,-0.615,2.732,0.634,2950.073,1.67,0.57,,1.0322558593750006
1,Hit - FTI,-1.157,-3.538,1.223,0.902,3145.205,-1.283,1.0,,1.0322558593750006
2,Hit - RP,1.446,-0.042,2.935,0.564,2317.034,2.566,0.062,.,1.0322558593750006
3,Miss - FTI,-2.216,-4.38,-0.051,0.82,3257.929,-2.703,0.041,*,1.0322558593750006
4,Miss - RP,0.388,-0.747,1.523,0.43,1567.031,0.903,1.0,,1.0322558593750006
5,FTI - RP,2.604,0.596,4.611,0.76,3295.168,3.424,0.004,**,1.0322558593750006
0,Hit - Miss,0.892,-0.763,2.547,0.627,2961.202,1.423,0.929,,1.0422558593750004
1,Hit - FTI,-1.442,-3.796,0.912,0.892,3150.869,-1.618,0.635,,1.0422558593750004
2,Hit - RP,1.305,-0.167,2.777,0.557,2338.152,2.34,0.116,,1.0422558593750004
3,Miss - FTI,-2.335,-4.475,-0.195,0.811,3259.631,-2.88,0.024,*,1.0422558593750004
4,Miss - RP,0.413,-0.71,1.535,0.425,1589.226,0.971,1.0,,1.0422558593750004
5,FTI - RP,2.747,0.762,4.732,0.752,3295.499,3.654,0.002,**,1.0422558593750004
0,Hit - Miss,1.11,-0.541,2.76,0.625,2971.29,1.775,0.456,,1.0522558593750002
1,Hit - FTI,-1.03,-3.377,1.318,0.889,3156.011,-1.158,1.0,,1.0522558593750002
2,Hit - RP,1.584,0.116,3.052,0.556,2357.32,2.848,0.027,*,1.0522558593750002
3,Miss - FTI,-2.139,-4.273,-0.006,0.808,3261.188,-2.647,0.049,*,1.0522558593750002
4,Miss - RP,0.474,-0.646,1.594,0.424,1609.413,1.118,1.0,,1.0522558593750002
5,FTI - RP,2.613,0.634,4.592,0.75,3295.8,3.486,0.003,**,1.0522558593750002
0,Hit - Miss,1.407,-0.25,3.063,0.627,2966.258,2.242,0.15,,1.062255859375
1,Hit - FTI,-0.652,-3.007,1.704,0.892,3153.656,-0.73,1.0,,1.062255859375
2,Hit - RP,1.863,0.39,3.337,0.558,2346.099,3.339,0.005,**,1.062255859375
3,Miss - FTI,-2.058,-4.2,0.083,0.811,3260.545,-2.537,0.067,.,1.062255859375
4,Miss - RP,0.457,-0.667,1.581,0.426,1595.912,1.074,1.0,,1.062255859375
5,FTI - RP,2.515,0.529,4.501,0.752,3295.748,3.343,0.005,**,1.062255859375
0,Hit - Miss,1.444,-0.232,3.12,0.635,3017.361,2.275,0.138,,1.0722558593750007
1,Hit - FTI,-0.657,-3.04,1.726,0.903,3178.848,-0.728,1.0,,1.0722558593750007
2,Hit - RP,1.724,0.231,3.216,0.565,2451.312,3.05,0.014,*,1.0722558593750007
3,Miss - FTI,-2.101,-4.267,0.065,0.82,3267.975,-2.561,0.063,.,1.0722558593750007
4,Miss - RP,0.28,-0.86,1.419,0.432,1715.625,0.648,1.0,,1.0722558593750007
5,FTI - RP,2.381,0.372,4.389,0.761,3296.834,3.129,0.011,*,1.0722558593750007
0,Hit - Miss,1.354,-0.324,3.032,0.636,3070.144,2.13,0.199,,1.0822558593750005
1,Hit - FTI,-0.609,-2.994,1.776,0.903,3204.133,-0.674,1.0,,1.0822558593750005
2,Hit - RP,1.381,-0.114,2.876,0.566,2569.269,2.438,0.089,.,1.0822558593750005
3,Miss - FTI,-1.963,-4.129,0.204,0.821,3275.333,-2.391,0.101,,1.0822558593750005
4,Miss - RP,0.027,-1.116,1.17,0.433,1862.023,0.062,1.0,,1.0822558593750005
5,FTI - RP,1.99,-0.019,3.998,0.761,3297.599,2.615,0.054,.,1.0822558593750005
0,Hit - Miss,1.281,-0.365,2.927,0.624,2965.927,2.054,0.24,,1.0922558593750002
1,Hit - FTI,-0.519,-2.86,1.823,0.887,3153.39,-0.585,1.0,,1.0922558593750002
2,Hit - RP,1.29,-0.174,2.755,0.555,2346.227,2.326,0.121,,1.0922558593750002
3,Miss - FTI,-1.8,-3.928,0.329,0.806,3260.432,-2.232,0.154,,1.0922558593750002
4,Miss - RP,0.009,-1.108,1.127,0.423,1596.813,0.022,1.0,,1.0922558593750002
5,FTI - RP,1.809,-0.165,3.783,0.748,3295.694,2.419,0.094,.,1.0922558593750002
0,Hit - Miss,1.232,-0.387,2.851,0.613,2702.206,2.008,0.268,,1.102255859375
1,Hit - FTI,-0.742,-3.048,1.565,0.874,3014.682,-0.849,1.0,,1.102255859375
2,Hit - RP,1.375,-0.06,2.81,0.543,1896.458,2.53,0.069,.,1.102255859375
3,Miss - FTI,-1.974,-4.073,0.126,0.795,3219.391,-2.481,0.079,.,1.102255859375
4,Miss - RP,0.143,-0.947,1.233,0.412,1167.358,0.347,1.0,,1.102255859375
5,FTI - RP,2.117,0.168,4.066,0.738,3286.111,2.867,0.025,*,1.102255859375
0,Hit - Miss,1.092,-0.521,2.705,0.611,2694.091,1.787,0.444,,1.1122558593750007
1,Hit - FTI,-1.015,-3.313,1.282,0.87,3010.071,-1.167,1.0,,1.1122558593750007
2,Hit - RP,1.261,-0.168,2.691,0.541,1885.482,2.331,0.119,,1.1122558593750007
3,Miss - FTI,-2.107,-4.199,-0.015,0.792,3218.034,-2.659,0.047,*,1.1122558593750007
4,Miss - RP,0.17,-0.916,1.255,0.411,1159.108,0.413,1.0,,1.1122558593750007
5,FTI - RP,2.277,0.335,4.219,0.736,3285.599,3.095,0.012,*,1.1122558593750007
0,Hit - Miss,0.82,-0.795,2.435,0.612,2819.321,1.341,1.0,,1.1222558593750005
1,Hit - FTI,-1.147,-3.447,1.152,0.871,3077.693,-1.318,1.0,,1.1222558593750005
2,Hit - RP,0.905,-0.529,2.338,0.543,2082.525,1.667,0.574,,1.1222558593750005
3,Miss - FTI,-1.968,-4.059,0.124,0.792,3237.967,-2.483,0.078,.,1.1222558593750005
4,Miss - RP,0.085,-1.006,1.175,0.413,1333.563,0.205,1.0,,1.1222558593750005
5,FTI - RP,2.052,0.111,3.994,0.735,3290.838,2.791,0.032,*,1.1222558593750005
0,Hit - Miss,0.501,-1.108,2.109,0.609,2732.826,0.822,1.0,,1.1322558593750003
1,Hit - FTI,-1.303,-3.594,0.987,0.868,3031.312,-1.502,0.799,,1.1322558593750003
2,Hit - RP,0.603,-0.823,2.029,0.54,1943.895,1.117,1.0,,1.1322558593750003
3,Miss - FTI,-1.804,-3.889,0.281,0.79,3224.299,-2.284,0.135,,1.1322558593750003
4,Miss - RP,0.102,-0.981,1.186,0.41,1208.995,0.25,1.0,,1.1322558593750003
5,FTI - RP,1.907,-0.029,3.842,0.733,3287.327,2.6,0.056,.,1.1322558593750003
0,Hit - Miss,0.295,-1.317,1.906,0.61,2664.558,0.483,1.0,,1.142255859375
1,Hit - FTI,-1.366,-3.662,0.93,0.87,2993.848,-1.57,0.699,,1.142255859375
2,Hit - RP,0.558,-0.87,1.986,0.541,1840.966,1.032,1.0,,1.142255859375
3,Miss - FTI,-1.66,-3.751,0.43,0.792,3213.227,-2.097,0.217,,1.142255859375
4,Miss - RP,0.263,-0.821,1.347,0.41,1120.765,0.642,1.0,,1.142255859375
5,FTI - RP,1.924,-0.017,3.865,0.735,3284.413,2.616,0.054,.,1.142255859375
0,Hit - Miss,0.271,-1.336,1.879,0.609,2822.599,0.445,1.0,,1.1522558593750007
1,Hit - FTI,-1.444,-3.732,0.845,0.867,3079.932,-1.665,0.576,,1.1522558593750007
2,Hit - RP,0.546,-0.882,1.973,0.54,2084.063,1.01,1.0,,1.1522558593750007
3,Miss - FTI,-1.715,-3.797,0.367,0.789,3238.718,-2.175,0.178,,1.1522558593750007
4,Miss - RP,0.274,-0.812,1.361,0.411,1331.259,0.668,1.0,,1.1522558593750007
5,FTI - RP,1.989,0.057,3.921,0.732,3291.352,2.718,0.04,*,1.1522558593750007
0,Hit - Miss,0.338,-1.266,1.942,0.608,3010.173,0.556,1.0,,1.1622558593750005
1,Hit - FTI,-1.605,-3.886,0.676,0.864,3175.334,-1.857,0.38,,1.1622558593750005
2,Hit - RP,0.485,-0.943,1.913,0.541,2436.098,0.897,1.0,,1.1622558593750005
3,Miss - FTI,-1.942,-4.015,0.13,0.785,3266.939,-2.474,0.081,.,1.1622558593750005
4,Miss - RP,0.147,-0.943,1.238,0.413,1697.798,0.357,1.0,,1.1622558593750005
5,FTI - RP,2.09,0.167,4.012,0.728,3296.697,2.87,0.025,*,1.1622558593750005
0,Hit - Miss,0.708,-0.898,2.315,0.609,3027.26,1.164,1.0,,1.1722558593750003
1,Hit - FTI,-1.389,-3.674,0.895,0.865,3183.593,-1.606,0.651,,1.1722558593750003
2,Hit - RP,0.809,-0.622,2.24,0.542,2473.111,1.493,0.813,,1.1722558593750003
3,Miss - FTI,-2.098,-4.173,-0.022,0.786,3269.343,-2.668,0.046,*,1.1722558593750003
4,Miss - RP,0.1,-0.992,1.193,0.414,1742.095,0.243,1.0,,1.1722558593750003
5,FTI - RP,2.198,0.273,4.123,0.729,3296.988,3.015,0.016,*,1.1722558593750003
0,Hit - Miss,1.278,-0.324,2.879,0.607,2876.748,2.106,0.212,,1.182255859375
1,Hit - FTI,-0.795,-3.074,1.485,0.863,3108.112,-0.92,1.0,,1.182255859375
2,Hit - RP,1.331,-0.093,2.754,0.539,2178.429,2.469,0.082,.,1.182255859375
3,Miss - FTI,-2.072,-4.145,0.001,0.785,3247.04,-2.639,0.05,.,1.182255859375
4,Miss - RP,0.053,-1.031,1.137,0.41,1422.372,0.129,1.0,,1.182255859375
5,FTI - RP,2.125,0.202,4.049,0.729,3293.156,2.917,0.021,*,1.182255859375
0,Hit - Miss,1.283,-0.289,2.855,0.595,2729.404,2.155,0.188,,1.1922558593750008
1,Hit - FTI,-0.764,-3.003,1.475,0.848,3029.712,-0.901,1.0,,1.1922558593750008
2,Hit - RP,1.409,0.015,2.803,0.528,1936.56,2.669,0.046,*,1.1922558593750008
3,Miss - FTI,-2.047,-4.085,-0.009,0.772,3223.834,-2.652,0.048,*,1.1922558593750008
4,Miss - RP,0.126,-0.933,1.185,0.401,1200.699,0.314,1.0,,1.1922558593750008
5,FTI - RP,2.173,0.281,4.065,0.717,3287.435,3.032,0.015,*,1.1922558593750008
0,Hit - Miss,0.989,-0.565,2.542,0.588,2793.404,1.68,0.558,,1.2022558593750006
1,Hit - FTI,-1.272,-3.484,0.94,0.838,3064.34,-1.518,0.774,,1.2022558593750006
2,Hit - RP,1.232,-0.147,2.611,0.522,2036.646,2.36,0.11,,1.2022558593750006
3,Miss - FTI,-2.261,-4.273,-0.248,0.762,3234.084,-2.966,0.018,*,1.2022558593750006
4,Miss - RP,0.244,-0.805,1.292,0.397,1288.425,0.614,1.0,,1.2022558593750006
5,FTI - RP,2.505,0.637,4.372,0.708,3290.165,3.54,0.002,**,1.2022558593750006
0,Hit - Miss,1.325,-0.245,2.894,0.594,2710.67,2.229,0.156,,1.2122558593750004
1,Hit - FTI,-1.075,-3.311,1.16,0.847,3019.4,-1.27,1.0,,1.2122558593750004
2,Hit - RP,1.541,0.149,2.932,0.527,1908.626,2.924,0.021,*,1.2122558593750004
3,Miss - FTI,-2.4,-4.435,-0.365,0.771,3220.784,-3.114,0.011,*,1.2122558593750004
4,Miss - RP,0.216,-0.841,1.273,0.4,1177.212,0.54,1.0,,1.2122558593750004
5,FTI - RP,2.616,0.727,4.505,0.716,3286.555,3.656,0.002,**,1.2122558593750004
0,Hit - Miss,1.561,-0.022,3.145,0.6,2728.095,2.603,0.056,.,1.2222558593750001
1,Hit - FTI,-0.529,-2.784,1.727,0.854,3028.906,-0.619,1.0,,1.2222558593750001
2,Hit - RP,1.731,0.327,3.135,0.532,1935.281,3.257,0.007,**,1.2222558593750001
3,Miss - FTI,-2.09,-4.143,-0.037,0.778,3223.593,-2.688,0.043,*,1.2222558593750001
4,Miss - RP,0.17,-0.897,1.237,0.404,1200.27,0.421,1.0,,1.2222558593750001
5,FTI - RP,2.26,0.355,4.166,0.722,3287.29,3.131,0.011,*,1.2222558593750001
0,Hit - Miss,0.965,-0.62,2.549,0.6,2650.224,1.608,0.648,,1.2322558593750008
1,Hit - FTI,-0.497,-2.754,1.761,0.855,2985.654,-0.581,1.0,,1.2322558593750008
2,Hit - RP,1.329,-0.075,2.732,0.531,1821.823,2.5,0.075,.,1.2322558593750008
3,Miss - FTI,-1.461,-3.517,0.594,0.779,3210.823,-1.877,0.364,,1.2322558593750008
4,Miss - RP,0.364,-0.701,1.429,0.403,1106.35,0.903,1.0,,1.2322558593750008
5,FTI - RP,1.825,-0.084,3.734,0.723,3283.53,2.524,0.07,.,1.2322558593750008
0,Hit - Miss,0.434,-1.149,2.017,0.6,2618.522,0.723,1.0,,1.2422558593750006
1,Hit - FTI,-0.919,-3.176,1.337,0.855,2967.44,-1.076,1.0,,1.2422558593750006
2,Hit - RP,0.973,-0.428,2.375,0.531,1780.037,1.834,0.401,,1.2422558593750006
3,Miss - FTI,-1.353,-3.408,0.702,0.778,3205.506,-1.738,0.494,,1.2422558593750006
4,Miss - RP,0.54,-0.523,1.603,0.402,1075.078,1.342,1.0,,1.2422558593750006
5,FTI - RP,1.893,-0.016,3.801,0.723,3281.548,2.618,0.053,.,1.2422558593750006
0,Hit - Miss,0.635,-0.96,2.231,0.604,2705.721,1.051,1.0,,1.2522558593750004
1,Hit - FTI,-1.163,-3.436,1.11,0.861,3016.52,-1.351,1.0,,1.2522558593750004
2,Hit - RP,0.997,-0.417,2.411,0.535,1902.478,1.861,0.377,,1.2522558593750004
3,Miss - FTI,-1.798,-3.867,0.271,0.784,3219.936,-2.295,0.131,,1.2522558593750004
4,Miss - RP,0.361,-0.713,1.435,0.406,1173.175,0.889,1.0,,1.2522558593750004
5,FTI - RP,2.16,0.239,4.081,0.728,3286.169,2.968,0.018,*,1.2522558593750004
0,Hit - Miss,0.851,-0.745,2.447,0.604,2919.577,1.408,0.956,,1.2622558593750002
1,Hit - FTI,-1.093,-3.364,1.177,0.86,3130.122,-1.271,1.0,,1.2622558593750002
2,Hit - RP,1.005,-0.414,2.424,0.537,2256.252,1.87,0.37,,1.2622558593750002
3,Miss - FTI,-1.944,-4.009,0.12,0.782,3253.572,-2.486,0.078,.,1.2622558593750002
4,Miss - RP,0.154,-0.928,1.235,0.409,1500.489,0.375,1.0,,1.2622558593750002
5,FTI - RP,2.098,0.183,4.013,0.725,3294.5,2.892,0.023,*,1.2622558593750002
0,Hit - Miss,0.635,-0.952,2.223,0.601,3064.686,1.057,1.0,,1.272255859375
1,Hit - FTI,-0.822,-3.078,1.434,0.855,3201.575,-0.962,1.0,,1.272255859375
2,Hit - RP,0.916,-0.499,2.33,0.536,2556.419,1.709,0.525,,1.272255859375
3,Miss - FTI,-1.457,-3.507,0.593,0.776,3274.603,-1.877,0.364,,1.272255859375
4,Miss - RP,0.28,-0.801,1.362,0.409,1845.228,0.684,1.0,,1.272255859375
5,FTI - RP,1.737,-0.163,3.638,0.72,3297.542,2.413,0.095,.,1.272255859375
0,Hit - Miss,0.597,-1.004,2.197,0.606,3006.078,0.984,1.0,,1.2822558593750006
1,Hit - FTI,-0.295,-2.571,1.981,0.862,3173.229,-0.342,1.0,,1.2822558593750006
2,Hit - RP,0.938,-0.487,2.362,0.54,2428.283,1.737,0.495,,1.2822558593750006
3,Miss - FTI,-0.891,-2.96,1.177,0.784,3266.281,-1.137,1.0,,1.2822558593750006
4,Miss - RP,0.341,-0.747,1.429,0.412,1689.486,0.828,1.0,,1.2822558593750006
5,FTI - RP,1.232,-0.686,3.151,0.727,3296.58,1.696,0.54,,1.2822558593750006
0,Hit - Miss,0.77,-0.833,2.374,0.607,2876.498,1.268,1.0,,1.2922558593750004
1,Hit - FTI,0.059,-2.223,2.341,0.864,3107.938,0.068,1.0,,1.2922558593750004
2,Hit - RP,1.049,-0.376,2.473,0.54,2178.326,1.944,0.312,,1.2922558593750004
3,Miss - FTI,-0.711,-2.787,1.364,0.786,3246.978,-0.905,1.0,,1.2922558593750004
4,Miss - RP,0.278,-0.807,1.363,0.411,1422.595,0.677,1.0,,1.2922558593750004
5,FTI - RP,0.99,-0.936,2.915,0.73,3293.119,1.357,1.0,,1.2922558593750004
0,Hit - Miss,0.677,-0.914,2.268,0.603,2872.513,1.123,1.0,,1.3022558593750002
1,Hit - FTI,-0.238,-2.502,2.027,0.858,3105.609,-0.277,1.0,,1.3022558593750002
2,Hit - RP,1.076,-0.338,2.489,0.535,2173.33,2.01,0.267,,1.3022558593750002
3,Miss - FTI,-0.915,-2.974,1.145,0.78,3246.224,-1.172,1.0,,1.3022558593750002
4,Miss - RP,0.399,-0.677,1.475,0.407,1419.671,0.979,1.0,,1.3022558593750002
5,FTI - RP,1.314,-0.597,3.224,0.724,3292.81,1.814,0.418,,1.3022558593750002
0,Hit - Miss,0.461,-1.097,2.02,0.59,2688.514,0.781,1.0,,1.312255859375
1,Hit - FTI,-0.421,-2.641,1.8,0.841,3006.796,-0.5,1.0,,1.312255859375
2,Hit - RP,1.067,-0.314,2.448,0.523,1878.804,2.041,0.248,,1.312255859375
3,Miss - FTI,-0.882,-2.903,1.14,0.766,3217.081,-1.151,1.0,,1.312255859375
4,Miss - RP,0.606,-0.442,1.655,0.397,1154.956,1.528,0.76,,1.312255859375
5,FTI - RP,1.488,-0.389,3.365,0.711,3285.133,2.093,0.219,,1.312255859375
0,Hit - Miss,0.265,-1.286,1.816,0.587,2113.285,0.451,1.0,,1.3222558593750007
1,Hit - FTI,-0.281,-2.497,1.936,0.839,2650.461,-0.334,1.0,,1.3222558593750007
2,Hit - RP,1.081,-0.283,2.446,0.516,1216.573,2.094,0.219,,1.3222558593750007
3,Miss - FTI,-0.545,-2.569,1.478,0.767,3111.84,-0.712,1.0,,1.3222558593750007
4,Miss - RP,0.817,-0.211,1.844,0.388,684.707,2.103,0.215,,1.3222558593750007
5,FTI - RP,1.362,-0.52,3.244,0.713,3242.856,1.911,0.337,,1.3222558593750007
0,Hit - Miss,-0.049,-1.613,1.514,0.592,3298.0,-0.084,1.0,,1.3322558593750005
1,Hit - FTI,-0.771,-3.009,1.466,0.848,3298.0,-0.91,1.0,,1.3322558593750005
2,Hit - RP,1.044,-0.328,2.417,0.52,3298.0,2.009,0.268,,1.3322558593750005
3,Miss - FTI,-0.722,-2.767,1.324,0.775,3298.0,-0.931,1.0,,1.3322558593750005
4,Miss - RP,1.094,0.064,2.123,0.39,3298.0,2.804,0.03,*,1.3322558593750005
5,FTI - RP,1.815,-0.088,3.718,0.721,3298.0,2.518,0.071,.,1.3322558593750005
0,Hit - Miss,-0.268,-1.829,1.294,0.591,2013.893,-0.453,1.0,,1.3422558593750002
1,Hit - FTI,-1.445,-3.678,0.787,0.846,2580.477,-1.709,0.525,,1.3422558593750002
2,Hit - RP,1.082,-0.291,2.455,0.519,1127.835,2.083,0.225,,1.3422558593750002
3,Miss - FTI,-1.178,-3.217,0.862,0.773,3090.656,-1.524,0.765,,1.3422558593750002
4,Miss - RP,1.35,0.317,2.382,0.39,630.78,3.46,0.003,**,1.3422558593750002
5,FTI - RP,2.527,0.63,4.425,0.719,3232.145,3.517,0.003,**,1.3422558593750002
0,Hit - Miss,-0.093,-1.668,1.482,0.597,2625.933,-0.156,1.0,,1.352255859375
1,Hit - FTI,-1.461,-3.706,0.783,0.85,2971.981,-1.719,0.515,,1.352255859375
2,Hit - RP,1.195,-0.2,2.59,0.528,1787.51,2.263,0.142,,1.352255859375
3,Miss - FTI,-1.369,-3.413,0.675,0.774,3206.774,-1.768,0.463,,1.352255859375
4,Miss - RP,1.288,0.23,2.346,0.4,1078.449,3.217,0.008,**,1.352255859375
5,FTI - RP,2.657,0.759,4.555,0.719,3282.352,3.695,0.001,**,1.352255859375
0,Hit - Miss,0.216,-1.371,1.803,0.601,2864.624,0.359,1.0,,1.3622558593750007
1,Hit - FTI,-1.299,-3.558,0.959,0.856,3101.53,-1.519,0.774,,1.3622558593750007
2,Hit - RP,1.39,-0.02,2.799,0.534,2159.315,2.604,0.056,.,1.3622558593750007
3,Miss - FTI,-1.515,-3.569,0.539,0.778,3245.022,-1.947,0.31,,1.3622558593750007
4,Miss - RP,1.174,0.101,2.247,0.406,1405.876,2.891,0.023,*,1.3622558593750007
5,FTI - RP,2.689,0.783,4.595,0.722,3292.551,3.724,0.001,**,1.3622558593750007
0,Hit - Miss,0.668,-0.938,2.274,0.608,2963.352,1.098,1.0,,1.3722558593750005
1,Hit - FTI,-1.065,-3.35,1.22,0.866,3151.821,-1.23,1.0,,1.3722558593750005
2,Hit - RP,1.721,0.292,3.15,0.541,2343.367,3.18,0.009,**,1.3722558593750005
3,Miss - FTI,-1.733,-3.81,0.344,0.787,3259.871,-2.202,0.166,,1.3722558593750005
4,Miss - RP,1.053,-0.037,2.143,0.413,1595.865,2.552,0.065,.,1.3722558593750005
5,FTI - RP,2.786,0.859,4.713,0.73,3295.494,3.817,0.001,***,1.3722558593750005
0,Hit - Miss,1.098,-0.523,2.718,0.614,3056.558,1.788,0.443,,1.3822558593750003
1,Hit - FTI,-0.547,-2.851,1.757,0.873,3197.598,-0.627,1.0,,1.3822558593750003
2,Hit - RP,1.979,0.535,3.423,0.547,2538.745,3.619,0.002,**,1.3822558593750003
3,Miss - FTI,-1.645,-3.738,0.448,0.793,3273.401,-2.075,0.229,,1.3822558593750003
4,Miss - RP,0.881,-0.222,1.985,0.418,1823.625,2.109,0.21,,1.3822558593750003
5,FTI - RP,2.526,0.586,4.467,0.735,3297.412,3.436,0.004,**,1.3822558593750003
0,Hit - Miss,1.135,-0.479,2.749,0.611,3086.319,1.856,0.381,,1.392255859375
1,Hit - FTI,-0.553,-2.847,1.741,0.869,3211.643,-0.637,1.0,,1.392255859375
2,Hit - RP,1.969,0.53,3.407,0.545,2608.227,3.613,0.002,**,1.392255859375
3,Miss - FTI,-1.688,-3.772,0.396,0.789,3277.455,-2.138,0.195,,1.392255859375
4,Miss - RP,0.834,-0.266,1.934,0.417,1914.185,2.002,0.273,,1.392255859375
5,FTI - RP,2.522,0.59,4.454,0.732,3297.744,3.446,0.003,**,1.392255859375
0,Hit - Miss,1.207,-0.386,2.801,0.604,3089.737,2.0,0.273,,1.4022558593750007
1,Hit - FTI,-0.824,-3.088,1.441,0.858,3213.13,-0.96,1.0,,1.4022558593750007
2,Hit - RP,2.053,0.633,3.473,0.538,2617.361,3.816,0.001,***,1.4022558593750007
3,Miss - FTI,-2.031,-4.088,0.026,0.779,3277.832,-2.606,0.055,.,1.4022558593750007
4,Miss - RP,0.846,-0.241,1.932,0.411,1927.414,2.056,0.239,,1.4022558593750007
5,FTI - RP,2.877,0.97,4.784,0.722,3297.754,3.982,0.0,***,1.4022558593750007
0,Hit - Miss,1.287,-0.293,2.867,0.599,3165.836,2.15,0.19,,1.4122558593750005
1,Hit - FTI,-0.62,-2.865,1.625,0.85,3248.083,-0.729,1.0,,1.4122558593750005
2,Hit - RP,2.121,0.711,3.532,0.534,2811.128,3.97,0.0,***,1.4122558593750005
